date,pc1,pc2,pc3,regime,model_fit_start_date,model_fit_end_date,regime_model_id,assignment_window_start_date,assignment_window_end_date
2022-12-28,2.0366062333229897,2.1775638428500037,-1.505352819506664,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2022-12-29,-0.6625991297411863,2.0212053131775383,-0.4133694138180822,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2022-12-30,-0.8160877273398593,2.2797143042710437,-1.7320063221930324,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-02,-3.8662909927263187,2.3690630300669473,-0.6012440630156258,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-03,-2.5404919418872356,1.9631323843117034,0.7553229893270458,0,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-04,0.3563292909184062,1.847222097281409,-0.02980944613845408,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-05,-0.9578690121871299,1.7266754308425345,0.40967763262856255,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-06,0.483532603790389,1.6605055221645706,0.5232100479142495,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-09,-0.44057657664659705,2.0993167556839074,-0.7218223634460738,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-10,1.3586765793670028,0.9614702451491677,2.8821875464997366,0,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-11,-1.9005222106982822,1.7632310222516085,-0.13450214667762023,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-12,-0.5129853036579529,0.09185140538704366,5.346455249405429,0,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-13,1.3000924609795115,1.9025046905182552,0.019383717620257188,2,2021-03-25,2022-12-16,10,2022-12-19,2023-01-13
2023-01-16,-2.0954924882240342,0.15542591200789938,2.790041779986698,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-17,-0.6515675770505033,1.285744962420038,0.7357734849904178,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-18,0.3975296409718449,0.10638972955856713,3.5328312685034313,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-19,-0.9452943637299469,1.4357563651687995,-0.6610172136842246,1,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-20,0.7652852340598517,0.912354616002912,1.8671985581728476,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-23,-1.0710411036514549,1.09900359878618,-0.24905182982993476,1,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-24,0.9755296120849435,1.192112049594688,0.32963160559348714,3,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-25,-1.353791349461399,-0.39455555047910074,0.7108886096011424,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-26,-0.43577988359735403,0.11847692145599342,0.8111483572850382,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-27,-1.3217772721741319,-0.20260575434612227,0.5217592102359805,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-30,-0.9809031783478487,-0.4946662988889735,1.582997204419399,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-01-31,-1.0915451927959547,-0.7222123610830444,1.953521937833719,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-01,-1.0131077023280883,0.44338676138567673,-1.1248033910366972,1,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-02,-1.450093889941542,-0.5928065978331252,1.440651457538243,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-03,-0.3590067495608955,0.37316892127834406,-0.6992886758813469,1,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-06,0.680653765031838,-0.002387634639733599,0.6191004240881921,3,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-07,-1.5345279267241199,-0.28735462568915643,-1.1772344090772204,2,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-08,-1.129966362716714,-0.5544759858152873,1.8817838668747162,0,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-09,1.1065001781907933,-0.8135672419268921,0.8318995882009814,3,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-10,0.3726087423531795,-0.8332812505557541,-0.47605022119729634,2,2021-03-25,2023-01-13,11,2023-01-16,2023-02-10
2023-02-13,-1.5501866127011308,-2.3840313584893305,0.37941509998290934,0,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-14,1.6729261622699692,0.2878483127420929,-2.167205375842518,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-15,2.2771205356669615,0.8833610037992305,-1.875354212712633,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-16,0.36741865209086283,-0.49950682171463157,1.4348792401710786,2,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-17,1.653937454973018,-0.20434900789634444,0.6496725908829972,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-20,-1.337378883689839,-0.8673525261099118,-0.42619392337109663,0,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-21,3.54278508050409,1.7690170177516407,-0.23443646989520167,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-22,2.1491090510640536,0.4315344784014678,1.5249175430335185,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-23,-3.75012625923758,-1.2086252338542105,1.9876338656881882,2,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-24,-1.3720272354663987,-0.08658087499229546,1.598327124742203,2,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-27,0.5366573435282165,0.6833539252380374,1.0637246237502114,3,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-02-28,-0.7579268613014402,0.2573375457669271,-1.033125640725107,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-01,-0.7286230224822442,0.3388529638342825,-1.248283235633026,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-02,1.9349025537160613,2.0085116698408574,-2.244329675192579,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-03,-1.9083119200666423,0.31589243367111314,-0.3275252873091183,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-06,0.30548057472405815,0.49685074539366286,2.614091664725728,2,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-07,-0.5284923757516279,1.5172049518041688,-2.235419604629101,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-08,-1.1553017909969707,1.886287854333098,-1.3682473039841947,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-09,-1.8173505923242532,1.9421143362202107,-2.5325395751882778,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-10,-0.7440915938078337,2.5175523642263875,-1.6379338928350577,1,2021-03-25,2023-02-10,12,2023-02-13,2023-03-10
2023-03-13,-2.2008176806331092,1.853526497952687,-0.1476580662570747,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-14,1.0451869931434643,3.485850351840092,-1.7310596750211407,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-15,1.1162700816535704,1.5586724722747565,2.844081038096982,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-16,-1.5414177480771245,0.9981506749759618,1.6972842428600792,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-17,-1.7569319899301954,2.044979223698415,-0.5721304378112131,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-20,-0.37358655742746827,4.215039110832296,-2.172436672813022,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-21,0.6401915958265444,3.5249337303093204,-0.12709024988492643,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-22,-0.2846926840841085,1.606985244785708,3.8321939949192334,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-23,2.7429748187659966,4.636578158249529,-0.9557590367615081,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-24,-1.0878597555120706,3.1887964774571134,0.2064393515104191,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-27,0.06764290061428986,3.5195503619486974,-0.634208088699594,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-28,-2.22475546488151,2.109355130863541,1.6681054956308858,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-29,-1.8116528158966592,3.637187758216203,-0.3881740650653377,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-30,-1.4672739013453342,2.1742703558062972,1.304729259777721,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-03-31,-1.342017440412833,2.082693705010604,2.128591247345077,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-03,-0.6864571551787606,1.3530199306132298,3.9172902696211707,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-04,-0.3877142544724202,2.6214178980928198,0.9744515674513224,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-05,0.29351368269214134,2.4832930076935584,2.2564389270240657,2,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-06,-1.0574989051691395,4.294393457538448,-1.6543816359440553,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-07,-1.6470518095172346,2.724498312715933,1.466590947367718,0,2021-03-25,2023-03-10,13,2023-03-13,2023-04-07
2023-04-10,-0.8481788702211891,3.1959764976018077,0.5704131891481515,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-11,-0.6460571788939671,2.667737262280417,0.005229949904580932,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-12,-1.668939651243124,2.7573306297990112,0.31280591515565204,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-13,-0.9841872928236389,3.3388834825585247,-0.33173397505221347,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-14,0.8237303382438251,1.8598992437476591,1.6993924795885904,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-17,-0.0069387544504814335,1.5171218389301382,1.2284167888712405,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-18,-0.34827335953364863,1.1806647995885708,0.42198029391704994,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-19,1.023103318735076,1.414356145514866,-0.0932332448601351,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-20,1.607135960496703,-0.023765255669153787,0.6307573307570901,0,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-21,-0.5619585901272408,-0.290663646569611,0.686689991101708,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-24,0.5666200977616135,1.543017029849163,-1.9021627284590505,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-25,0.7071078628906542,1.4545537403919904,-0.9423655976659403,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-26,-0.665980867676178,0.0018301382413424636,0.9800490916172553,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-27,0.24300266425381276,0.3172303245635991,0.7940523883239996,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-04-28,-1.9849063576797186,-0.14409521942051087,0.6881757602523109,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-01,-2.280700128127991,-1.5661939069437103,2.776228857047085,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-02,-0.5420890485384593,-0.3121196531454342,2.1664868406463937,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-03,0.6044987375754236,0.10902416118478209,1.8393155630173874,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-04,-1.3824768655029271,-0.7821858335871973,2.7079613210334736,3,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-05,0.06382105934843191,0.8418191418934693,0.3166939691482522,2,2021-03-25,2023-04-07,14,2023-04-10,2023-05-05
2023-05-08,0.1374044023917498,1.4203370475531019,-0.4519468330340645,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-09,0.7870717185777796,0.23068410687999405,1.4679874413410456,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-10,-0.3833167641473091,-0.7051257183129729,2.5312424328915633,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-11,1.003794922489463,1.4102663767793842,0.24345616514183355,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-12,0.8619250222683942,2.005081757454162,-0.4421168380883372,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-15,1.031985055336914,-1.2831757308196736,6.563345296126081,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-16,-0.6897341348160139,1.1925544499171785,2.628972547843879,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-17,-0.742616768091473,2.609273489742684,-0.21971759423495946,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-18,1.201399627804473,1.1924787892618436,3.2915413539369993,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-19,-0.7361007900554405,2.356155941721361,1.4586082472252875,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-22,0.4672679194128617,2.31292463983547,1.4024317301019056,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-23,0.1504758429478205,1.096969537362904,2.8596338266317276,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-24,-0.2711933265411929,3.2623614873147666,-0.7326238168232588,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-25,0.38019896161486416,1.3808916113771983,3.2622907254909235,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-26,-1.9928091873161213,0.2566118694694486,4.471542849786224,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-29,-1.3798988573293351,1.0524420519344615,2.5770650011184038,3,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-30,-1.8951377370327114,3.4438502924461956,-0.39377289640197594,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-05-31,1.0457368743721334,2.695086612451787,1.3384252748757581,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-06-01,-3.260486956883788,2.734032888807955,-0.5285618116984581,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-06-02,1.5116630459821543,2.480754119727439,1.848822415542179,2,2021-03-25,2023-05-05,15,2023-05-08,2023-06-02
2023-06-05,-0.5664943191002428,2.6358268348207923,0.2287992192598627,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-06,-1.4998451942016207,1.127447085326318,2.056114706203283,3,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-07,0.6758407782345605,2.7080201638622206,-0.18922817412036702,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-08,0.699497761533852,1.9290496595689608,1.5685138395850515,3,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-09,-0.7698082637916868,1.6162322869851236,0.12425407890448817,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-12,-0.18605552258494265,0.5078760393370836,0.0575286525528022,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-13,-1.3567519807179969,0.8204738883796232,-1.3833494132399935,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-14,0.3242129746584179,0.08862924188292405,0.8747770192752139,3,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-15,-1.448492446384718,-0.6134631280590734,0.8912563103369451,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-16,-0.0007409951371682502,-0.07155872949942273,1.1410574215610594,3,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-19,-0.9023831442543395,0.7441134375275229,-1.369962482422606,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-20,-0.3867477948332151,-0.326489567303613,0.750206263533105,3,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-21,-0.4020902307723561,-0.7037800769154291,0.06947427694078649,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-22,-0.650136189430259,0.28480951723701264,-1.8721331646105348,2,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-23,0.012571851613872925,-1.304996323418386,-0.8312518549498363,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-26,1.2286388194200724,-1.2367916699478778,-0.2225172431765774,1,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-27,-0.9302361031339049,-1.9180412405814968,-0.8951386185539972,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-28,0.7815584863310574,-1.5800436438547336,-0.6318772320299517,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-29,0.19394783502520174,-1.731776609052028,-1.0015630924530932,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-06-30,-1.6418938010789499,-2.616605463604421,0.043156241186093916,0,2021-03-25,2023-06-02,16,2023-06-05,2023-06-30
2023-07-03,1.9459321648391046,-2.6867943886720314,0.788964266409738,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-04,0.4065103825580273,-0.9031720863844629,-2.461429397255766,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-05,-0.11688367300074416,-1.5021161531129155,-0.9919618881333365,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-06,1.9039961075958804,-2.2917683058696787,-0.09641405777319827,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-07,2.7694127633870096,-1.8765534103496746,-1.016212752158403,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-10,-1.4837747174683698,-1.356086759484865,-0.766403410061866,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-11,-2.8600086617544873,-1.5437169742824937,-0.31041572948233087,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-12,1.9733999212103863,-2.0029279109827063,-0.8539510275060663,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-13,-2.1099774821650104,-1.5536865052056608,-0.954187389385115,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-14,0.7989376598658983,-1.7470309241055046,-0.9908272086861543,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-17,1.0737090277975694,-2.0947496630481215,-0.8511285782899558,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-18,-2.128617653914595,-1.9350213546052664,-0.3439111283809109,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-19,0.6878223011547026,-2.02516041950362,-0.8730097330750684,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-20,-2.980044163444931,-1.6926307697623433,-1.0430926065586208,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-21,-0.6154571623421962,-0.7651710278083677,-2.736425785925619,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-24,-2.1512887271238132,-1.5935371793134396,0.41526754836984947,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-25,1.3513541719112552,-1.545144868235234,-0.29603138803934975,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-26,0.8403163473976893,-1.801687010050847,-0.02627920898790398,0,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-27,0.12860879813761084,-1.8904155246858019,0.910524784411371,3,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-28,-0.8474617271644842,0.6188042759882324,-2.8240231616047677,1,2021-03-25,2023-06-30,17,2023-07-03,2023-07-28
2023-07-31,-0.7535009662243709,-1.2046146981998394,1.2828254459578357,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-01,-2.918019062980546,-0.61874846347691,-1.7647522244681877,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-02,-0.1039596979534122,-0.44261395339931753,-0.777248206793431,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-03,0.0056174290222121516,-0.40805915135897225,-1.1104538853157604,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-04,1.7243133585869292,-0.10594506527308675,-0.9944891266807291,0,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-07,-1.64026987895552,-0.9868356234341138,1.5773696647886313,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-08,2.425765400588755,-0.5698991427021607,1.8824390644981668,0,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-09,-0.5194863607432584,-0.7755201845396303,1.862603465341035,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-10,0.4706854101925157,-0.15096251742436792,-0.17973935773330327,0,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-11,-0.3056805254532583,-0.2068706000489218,0.4822016810081861,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-14,-1.7374784308175577,0.4599654340750541,-1.7315116802581296,3,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-15,-1.774711394689504,-0.6789815443151208,3.2754947016392455,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-16,1.7302374296148941,0.9269996462051133,-0.5949707065334773,0,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-17,0.5172745613796784,0.004674520472560555,2.1026307942397438,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-18,2.0188466852075693,0.18888350356523395,2.288749659121679,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-21,-0.10084051669164203,1.0910881760654307,0.014754041202754573,3,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-22,2.034497561400186,-0.24721680449971947,2.5974521961215586,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-23,-3.2387581815784094,0.34806927220221406,0.9882287858974345,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-24,-1.6898296884225912,0.06903614260952043,1.143999693575291,2,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-25,-1.9239235753247188,0.48135666737151095,-0.7121914126625157,1,2021-03-25,2023-07-28,18,2023-07-31,2023-08-25
2023-08-28,2.4657749020513973,0.31240771693781466,0.254443561285958,0,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-08-29,-0.7962929865554174,-0.05553089101462307,-0.05941162334608292,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-08-30,-1.4139759140009165,-0.2388330121747917,0.3339013585221772,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-08-31,-0.561608189213704,-1.0256810882484317,2.224152946444221,2,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-01,2.8260556144511675,-0.02261115653877137,1.0354306240399191,0,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-04,-0.8185595705103269,0.22525470353247257,-1.7689249610763946,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-05,0.09250170743891856,-0.23656821681284115,1.296948885669795,2,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-06,-2.5840172284038823,-0.5203473784803221,1.0494157821363332,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-07,-1.7341505076187702,-0.36279001726567495,0.8614528987247501,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-08,-0.488740364219385,-0.572663398099476,1.188889295893843,2,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-11,-1.2049468975952196,-0.06036749001134234,-0.498965213189186,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-12,0.875506426027372,0.13387815050391552,-1.572628741401674,0,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-13,-0.8958445407720953,0.21098656207116204,-2.0465406661796854,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-14,0.9155054736647247,0.9817841764598083,-2.4322529955066647,1,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-15,-0.9666742952172763,-0.13783383279968142,0.7885517484631396,2,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-18,-0.045973213085785995,0.45156473605335046,0.015738002440975805,1,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-19,-0.1936110623260551,0.24834850268649034,-0.44800061625316484,3,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-20,4.242504525635468,2.0596277729146006,-2.5239994670093697,0,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-21,-1.4743873024650251,1.6314643481068527,-2.135099321366677,1,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-22,-0.8553797955274819,0.9144185664123001,2.3274953681253634,2,2021-03-25,2023-08-25,19,2023-08-28,2023-09-22
2023-09-25,0.5760519255670092,1.8856587617182723,-0.6292737842913075,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-09-26,-1.5884053688935797,1.1870159963823488,1.7529124390943713,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-09-27,-0.6212065842215516,2.7846201583728716,-2.0020444422422967,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-09-28,-1.2340380796000296,0.9150464723209878,3.743548732286527,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-09-29,2.2739381415657305,2.6301314879921485,0.8566810807520152,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-02,-2.2994754627274747,1.905086331331863,1.1775391440612935,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-03,-1.1766062610827468,0.9172634584105168,5.529539087732321,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-04,-0.8182651973545442,1.9892751056550162,3.1592113215825766,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-05,-1.2172521684847304,3.146760497095073,0.4922426543039649,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-06,0.58665360811567,3.102922031819169,0.10792950893776344,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-09,-2.901501995482946,3.9434265500045695,-0.19077354394938098,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-10,-0.8039545492809396,2.9724977280727938,1.649288792589812,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-11,-1.5852815087498233,2.3816956315629736,0.03334049045447239,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-12,1.4752196145271983,2.6970794831806963,0.5046683782245668,1,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
2023-10-13,-0.5697156507559665,1.5862072170592005,2.563674156471479,2,2021-03-25,2023-09-22,20,2023-09-25,2023-10-20
